customer_name,customer_gender,customer_id,product_name,product_price,product_category,customer_city,customer_state,month,year,customer_new_or_return,,
Madeleine Miller,F,6048,Product 11,119,Shoes,Sydney,NSW,2,2014,new,,
Madeleine Miller,F,6048,Product 115,36,Shoes,Sydney,NSW,10,2014,return,,
Madeleine Miller,F,6048,Product 115,36,Shoes,Sydney,NSW,11,2014,return,,
Sebastian Dickens,M,6053,Product 4,19,Bathroom,Melbourne,VIC,10,2014,new,,
Felicity Smith,F,6073,Product 23,49,Shoes,Sydney,NSW,5,2014,new,,
Felicity Smith,F,6073,Product 21,79,Shoes,Sydney,NSW,5,2014,return,,
Felicity Smith,F,6073,Product 71,169,Clothes-Women,Melbourne,VIC,6,2014,return,,
Felicity Smith,F,6073,Product 45,199,Clothes-Women,Melbourne,VIC,9,2014,return,,
Felicity Smith,F,6073,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Sue Arnold,F,6081,Product 23,49,Shoes,Sydney,NSW,1,2014,new,,
Sue Arnold,F,6081,Product 92,17,Shoes,Sydney,NSW,2,2014,return,,
Sue Arnold,F,6081,Product 4,19,Shoes,Sydney,NSW,2,2014,return,,
Sue Arnold,F,6081,Product 21,79,Shoes,Sydney,NSW,5,2014,return,,
Sue Arnold,F,6081,Product 4,19,Shoes,Sydney,NSW,9,2014,return,,
Sue Arnold,F,6081,Product 2,39,Shoes,Sydney,NSW,9,2014,return,,
Sue Arnold,F,6081,Product 8,69,Clothes-Women,Melbourne,VIC,10,2014,return,,
Sue Arnold,F,6081,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Sue Arnold,F,6081,Product 11,119,Furniture,Melbourne,VIC,12,2014,return,,
Chloe Duncan,F,6104,Product 23,49,Bathroom,Melbourne,VIC,6,2014,new,,
Chloe Duncan,F,6104,Product 109,175,Bathroom,Melbourne,VIC,10,2014,return,,
Chloe Duncan,F,6104,Product 16,29,Bathroom,Melbourne,VIC,10,2014,return,,
Chloe Duncan,F,6104,Product 21,79,Bathroom,Melbourne,VIC,11,2014,return,,
Kimberly Simpson,F,6120,Product 33,6,Shoes,Sydney,NSW,6,2014,new,,
Kimberly Simpson,F,6120,Product 8,69,Clothes-Men,Sydney,NSW,10,2014,return,,
Pippa Russell,F,6141,Product 2,39,Shoes,Sydney,NSW,10,2014,new,,
Pippa Russell,F,6141,Product 16,29,Household,Brisbane,QLD,12,2014,return,,
Ava Mitchell,F,6145,Product 12,59,Clothes-Women,Sydney,NSW,1,2014,new,,
Ava Mitchell,F,6145,Product 12,59,Household,Sydney,NSW,3,2014,return,,
Ava Mitchell,F,6145,Product 23,49,Outerwear,Sydney,NSW,3,2014,return,,
Ava Mitchell,F,6145,Product 20,109,Clothes-Women,Sydney,NSW,10,2014,return,,
Ava Mitchell,F,6145,Product 2,39,Outerwear,Sydney,NSW,10,2014,return,,
Felicity Glover,F,6152,Product 15,99,Kitchen,Sydney,NSW,6,2014,new,,
Felicity Glover,F,6152,Product 57,10,Shoes,Sydney,NSW,10,2014,return,,
Felicity Glover,F,6152,Product 2,39,Shoes,Sydney,NSW,12,2014,return,,
Carl Springer,M,6154,Product 23,49,Shoes,Sydney,NSW,9,2014,new,,
Carl Springer,M,6154,Product 15,99,Shoes,Sydney,NSW,9,2014,return,,
Carl Springer,M,6154,Product 115,36,Shoes,Sydney,NSW,9,2014,return,,
Carl Springer,M,6154,Product 20,109,Shoes,Sydney,NSW,9,2014,return,,
Carl Springer,M,6154,Product 17,149,Shoes,Sydney,NSW,10,2014,return,,
Piers Tucker,M,6166,Product 17,149,Household,Melbourne,VIC,10,2014,new,,
Emily Miller,F,6169,Product 12,59,Bathroom,Melbourne,VIC,5,2014,new,,
Emily Miller,F,6169,Product 4,19,Shoes,Sydney,NSW,8,2014,return,,
Emily Miller,F,6169,Product 19,89,Clothes-Women,Melbourne,VIC,10,2014,return,,
Michelle Pullman,F,6175,Product 23,49,Clothes-Men,Brisbane,QLD,10,2014,new,,
Colin Randall,M,6183,Product 41,229,Shoes,Sydney,NSW,9,2014,new,,
Colin Randall,M,6183,Product 7,9,Shoes,Sydney,NSW,10,2014,return,,
Donna Kerr,F,6191,Product 2,39,Clothes-Women,Sydney,NSW,4,2014,new,,
Donna Kerr,F,6191,Product 21,79,Bathroom,Sydney,NSW,10,2014,return,,
Donna Kerr,F,6191,Product 10,15,Bathroom,Sydney,NSW,10,2014,return,,
Grace Anderson,F,6192,Product 30,45,Bathroom,Melbourne,VIC,1,2014,new,,
Grace Anderson,F,6192,Product 16,29,Clothes-Women,Melbourne,VIC,10,2014,return,,
Grace Anderson,F,6192,Product 29,129,Household,Melbourne,VIC,12,2014,return,,
Andrea Thomson,F,6197,Product 13,25,Shoes,Sydney,NSW,1,2014,new,,
Andrea Thomson,F,6197,Product 114,19.5,Accessories,Melbourne,VIC,2,2014,return,,
Andrea Thomson,F,6197,Product 4,19,Shoes,Sydney,NSW,6,2014,return,,
Andrea Thomson,F,6197,Product 23,49,Shoes,Sydney,NSW,9,2014,return,,
Andrea Thomson,F,6197,Product 91,22,Shoes,Sydney,NSW,10,2014,return,,
Andrea Thomson,F,6197,Product 59,20,Shoes,Sydney,NSW,11,2014,return,,
Rachel Ross,F,6199,Product 17,149,Clothes-Women,Melbourne,VIC,1,2014,new,,
Rachel Ross,F,6199,Product 42,139,Clothes-Women,Melbourne,VIC,3,2014,return,,
Rachel Ross,F,6199,Product 87,159,Household,Melbourne,VIC,3,2014,return,,
Rachel Ross,F,6199,Product 13,25,Shoes,Sydney,NSW,6,2014,return,,
Rachel Ross,F,6199,Product 16,29,Shoes,Sydney,NSW,6,2014,return,,
Rachel Ross,F,6199,Product 6,5,Shoes,Sydney,NSW,9,2014,return,,
Rachel Ross,F,6199,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Rachel Ross,F,6199,Product 18,24,Shoes,Sydney,NSW,10,2014,return,,
Stephanie Hardacre,F,6202,Product 33,6,Bathroom,Sydney,NSW,5,2014,new,,
Stephanie Hardacre,F,6202,Product 33,6,Shoes,Sydney,NSW,6,2014,return,,
Stephanie Hardacre,F,6202,Product 33,6,Shoes,Sydney,NSW,6,2014,return,,
Stephanie Hardacre,F,6202,Product 62,75,Household,Brisbane,QLD,10,2014,return,,
Theresa Rutherford,F,6203,Product 4,19,Shoes,Sydney,NSW,7,2014,new,,
Theresa Rutherford,F,6203,Product 20,109,Clothes-Men,Sydney,NSW,10,2014,return,,
Theresa Rutherford,F,6203,Product 23,49,Shoes,Sydney,NSW,12,2014,return,,
Nicholas Piper,Unknown,6229,Product 8,69,Shoes,Sydney,NSW,10,2014,new,,
Maria Chapman,F,6230,Product 13,25,Shoes,Sydney,NSW,1,2014,new,,
Maria Chapman,F,6230,Product 29,129,Shoes,Sydney,NSW,1,2014,return,,
Maria Chapman,F,6230,Product 21,79,Household,Sydney,NSW,3,2014,return,,
Maria Chapman,F,6230,Product 4,19,Shoes,Sydney,NSW,3,2014,return,,
Maria Chapman,F,6230,Product 23,49,Shoes,Sydney,NSW,5,2014,return,,
Maria Chapman,F,6230,Product 2,39,Shoes,Sydney,NSW,10,2014,return,,
Maria Chapman,F,6230,Product 2,39,Shoes,Sydney,NSW,11,2014,return,,
Maria Chapman,F,6230,Product 16,29,Shoes,Sydney,NSW,11,2014,return,,
Gabrielle Davidson,F,6232,Product 19,89,Household,Melbourne,VIC,4,2014,new,,
Gabrielle Davidson,F,6232,Product 39,138,Household,Melbourne,VIC,9,2014,return,,
Gabrielle Davidson,F,6232,Product 18,24,Shoes,Sydney,NSW,10,2014,return,,
Nicola Coleman,F,6238,Product 6,5,Shoes,Sydney,NSW,10,2014,new,,
Rose Gibson,F,6257,Product 23,49,Household,Sydney,NSW,10,2014,new,,
Joanne May,F,6269,Product 31,33,Bathroom,Sydney,NSW,1,2014,new,,
Joanne May,F,6269,Product 142,150,Bathroom,Sydney,NSW,1,2014,return,,
Joanne May,F,6269,Product 71,169,Shoes,Sydney,NSW,1,2014,return,,
Joanne May,F,6269,Product 23,49,Shoes,Sydney,NSW,3,2014,return,,
Joanne May,F,6269,Product 29,129,Clothes-Women,Sydney,NSW,4,2014,return,,
Joanne May,F,6269,Product 15,99,Shoes,Sydney,NSW,6,2014,return,,
Joanne May,F,6269,Product 15,99,Clothes-Women,Sydney,NSW,10,2014,return,,
Joanne May,F,6269,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
Joanne May,F,6269,Product 17,149,Shoes,Sydney,NSW,10,2014,return,,
Joanne May,F,6269,Product 17,149,Shoes,Sydney,NSW,10,2014,return,,
Joanne May,F,6269,Product 15,99,Shoes,Sydney,NSW,12,2014,return,,
Molly Hemmings,F,6278,Product 154,67,Clothes-Women,Brisbane,QLD,3,2014,new,,
Molly Hemmings,F,6278,Product 2,39,Bathroom,Brisbane,QLD,4,2014,return,,
Molly Hemmings,F,6278,Product 12,59,Clothes-Women,Brisbane,QLD,6,2014,return,,
Molly Hemmings,F,6278,Product 23,49,Clothes-Women,Brisbane,QLD,7,2014,return,,
Molly Hemmings,F,6278,Product 8,69,Clothes-Women,Brisbane,QLD,10,2014,return,,
Audrey Morrison,F,6284,Product 68,95,Bathroom,Melbourne,VIC,7,2014,new,,
Audrey Morrison,F,6284,Product 109,175,Bathroom,Melbourne,VIC,7,2014,return,,
Audrey Morrison,F,6284,Product 13,25,Shoes,Sydney,NSW,7,2014,return,,
Audrey Morrison,F,6284,Product 70,189,Clothes-Women,Melbourne,VIC,10,2014,return,,
Audrey Morrison,F,6284,Product 5,35,Shoes,Sydney,NSW,11,2014,return,,
Anna Wright,F,6315,Product 71,169,Shoes,Brisbane,QLD,7,2014,new,,
Anna Wright,F,6315,Product 18,24,Shoes,Sydney,NSW,10,2014,return,,
Max Langdon,M,6338,Product 5,35,Clothes-Men,Sydney,NSW,10,2014,new,,
Chloe Gray,F,6379,Product 2,39,Shoes,Sydney,NSW,1,2014,new,,
Chloe Gray,F,6379,Product 16,29,Household,Sydney,NSW,2,2014,return,,
Chloe Gray,F,6379,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Leah Nolan,F,6382,Product 23,49,Clothes-Women,Sydney,NSW,2,2014,new,,
Leah Nolan,F,6382,Product 19,89,Bathroom,Sydney,NSW,3,2014,return,,
Leah Nolan,F,6382,Product 20,109,Household,Sydney,NSW,4,2014,return,,
Leah Nolan,F,6382,Product 4,19,Bathroom,Sydney,NSW,5,2014,return,,
Leah Nolan,F,6382,Product 85,30,Furniture,Sydney,NSW,7,2014,return,,
Leah Nolan,F,6382,Product 16,29,Outerwear,Sydney,NSW,7,2014,return,,
Leah Nolan,F,6382,Product 19,89,Shoes,Sydney,NSW,8,2014,return,,
Leah Nolan,F,6382,Product 19,89,Shoes,Sydney,NSW,8,2014,return,,
Leah Nolan,F,6382,Product 19,89,Shoes,Sydney,NSW,8,2014,return,,
Leah Nolan,F,6382,Product 2,39,Shoes,Sydney,NSW,8,2014,return,,
Leah Nolan,F,6382,Product 5,35,Shoes,Sydney,NSW,9,2014,return,,
Leah Nolan,F,6382,Product 81,13,Shoes,Sydney,NSW,10,2014,return,,
Leah Nolan,F,6382,Product 58,120,Clothes-Women,Sydney,NSW,10,2014,return,,
Leah Nolan,F,6382,Product 12,59,Clothes-Women,Sydney,NSW,10,2014,return,,
Leah Nolan,F,6382,Product 5,35,Shoes,Sydney,NSW,10,2014,return,,
Leah Nolan,F,6382,Product 152,399,Furniture,Sydney,NSW,11,2014,return,,
Leah Nolan,F,6382,Product 49,12.95,Shoes,Sydney,NSW,11,2014,return,,
Leah Nolan,F,6382,Product 30,45,Outerwear,Sydney,NSW,12,2014,return,,
Leah Nolan,F,6382,Product 4,19,Shoes,Sydney,NSW,12,2014,return,,
Leah Nolan,F,6382,Product 15,99,Shoes,Sydney,NSW,12,2014,return,,
Thomas Mackay,M,6390,Product 33,6,Bathroom,Sydney,NSW,5,2014,new,,
Thomas Mackay,M,6390,Product 16,29,Bathroom,Sydney,NSW,10,2014,return,,
Thomas Mackay,M,6390,Product 37,70,Clothes-Women,Sydney,NSW,10,2014,return,,
Melanie Duncan,F,6405,Product 2,39,Clothes-Women,Sydney,NSW,1,2014,new,,
Melanie Duncan,F,6405,Product 16,29,Bathroom,Sydney,NSW,2,2014,return,,
Melanie Duncan,F,6405,Product 19,89,Clothes-Women,Sydney,NSW,5,2014,return,,
Melanie Duncan,F,6405,Product 15,99,Clothes-Women,Sydney,NSW,10,2014,return,,
Melanie Duncan,F,6405,Product 15,99,Clothes-Women,Sydney,NSW,11,2014,return,,
Lauren Hardacre,F,6418,Product 12,59,Bathroom,Melbourne,VIC,2,2014,new,,
Lauren Hardacre,F,6418,Product 30,45,Bathroom,Melbourne,VIC,5,2014,return,,
Lauren Hardacre,F,6418,Product 12,59,Bathroom,Melbourne,VIC,5,2014,return,,
Lauren Hardacre,F,6418,Product 8,69,Bathroom,Melbourne,VIC,6,2014,return,,
Lauren Hardacre,F,6418,Product 60,48,Bathroom,Melbourne,VIC,6,2014,return,,
Lauren Hardacre,F,6418,Product 15,99,Bathroom,Melbourne,VIC,7,2014,return,,
Lauren Hardacre,F,6418,Product 16,29,Bathroom,Melbourne,VIC,10,2014,return,,
Lauren Hardacre,F,6418,Product 8,69,Bathroom,Melbourne,VIC,11,2014,return,,
Zoe Marshall,F,6434,Product 16,29,Shoes,Sydney,NSW,1,2014,new,,
Zoe Marshall,F,6434,Product 19,89,Clothes-Men,Melbourne,VIC,5,2014,return,,
Zoe Marshall,F,6434,Product 12,59,Shoes,Sydney,NSW,10,2014,return,,
Zoe Marshall,F,6434,Product 8,69,Outerwear,Sydney,NSW,10,2014,return,,
Zoe Marshall,F,6434,Product 19,89,Household,Melbourne,VIC,11,2014,return,,
Elizabeth Wright,F,6438,Product 11,119,Shoes,Sydney,NSW,3,2014,new,,
Elizabeth Wright,F,6438,Product 8,69,Furniture,Melbourne,VIC,10,2014,return,,
Elizabeth Wright,F,6438,Product 23,49,Shoes,Sydney,NSW,10,2014,return,,
Elizabeth Wright,F,6438,Product 12,59,Shoes,Sydney,NSW,10,2014,return,,
Boris Payne,M,6446,Product 23,49,Bathroom,Melbourne,VIC,4,2014,new,,
Boris Payne,M,6446,Product 4,19,Bathroom,Melbourne,VIC,10,2014,return,,
Boris Payne,M,6446,Product 21,79,Outerwear,Melbourne,VIC,11,2014,return,,
Jennifer Hamilton,F,6447,Product 2,39,Shoes,Sydney,NSW,4,2014,new,,
Jennifer Hamilton,F,6447,Product 28,12,Shoes,Sydney,NSW,9,2014,return,,
Jennifer Hamilton,F,6447,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Eric Black,M,6448,Product 5,35,Clothes-Men,Sydney,NSW,10,2014,new,,
Blake Terry,M,6462,Product 7,9,Shoes,Sydney,NSW,10,2014,new,,
Blake Terry,M,6462,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Blake Terry,M,6462,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
Blake Terry,M,6462,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
Kylie Morgan,F,6481,Product 10,15,Shoes,Sydney,NSW,3,2014,new,,
Kylie Morgan,F,6481,Product 62,75,Household,Brisbane,QLD,5,2014,return,,
Kylie Morgan,F,6481,Product 136,276,Household,Brisbane,QLD,5,2014,return,,
Kylie Morgan,F,6481,Product 16,29,Clothes-Women,Brisbane,QLD,5,2014,return,,
Kylie Morgan,F,6481,Product 2,39,Clothes-Women,Brisbane,QLD,5,2014,return,,
Kylie Morgan,F,6481,Product 23,49,Outerwear,Brisbane,QLD,6,2014,return,,
Kylie Morgan,F,6481,Product 45,199,Kitchen,Brisbane,QLD,8,2014,return,,
Kylie Morgan,F,6481,Product 16,29,Bathroom,Brisbane,QLD,8,2014,return,,
Kylie Morgan,F,6481,Product 29,129,Bathroom,Brisbane,QLD,10,2014,return,,
Kylie Morgan,F,6481,Product 15,99,Shoes,Sydney,NSW,12,2014,return,,
Sonia Jackson,F,6498,Product 45,199,Kitchen,Sydney,NSW,10,2014,new,,
Sonia Jackson,F,6498,Product 10,15,Shoes,Sydney,NSW,10,2014,return,,
Sonia Jackson,F,6498,Product 173,43,Shoes,Sydney,NSW,10,2014,return,,
Nathan Forsyth,M,6506,Product 4,19,Shoes,Sydney,NSW,2,2014,new,,
Nathan Forsyth,M,6506,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Nathan Forsyth,M,6506,Product 47,11,Shoes,Sydney,NSW,10,2014,return,,
Nathan Forsyth,M,6506,Product 23,49,Shoes,Sydney,NSW,11,2014,return,,
Sally Welch,F,6508,Product 2,39,Shoes,Sydney,NSW,1,2014,new,,
Sally Welch,F,6508,Product 106,125,Kitchen,Sydney,NSW,5,2014,return,,
Sally Welch,F,6508,Product 15,99,Shoes,Sydney,NSW,6,2014,return,,
Sally Welch,F,6508,Product 16,29,Shoes,Sydney,NSW,6,2014,return,,
Sally Welch,F,6508,Product 2,39,Shoes,Sydney,NSW,6,2014,return,,
Sally Welch,F,6508,Product 4,19,Shoes,Sydney,NSW,7,2014,return,,
Sally Welch,F,6508,Product 7,9,Shoes,Sydney,NSW,10,2014,return,,
Jan Cameron,F,6518,Product 11,119,Shoes,Sydney,NSW,2,2014,new,,
Jan Cameron,F,6518,Product 29,129,Kitchen,Melbourne,VIC,2,2014,return,,
Jan Cameron,F,6518,Product 15,99,Kitchen,Melbourne,VIC,5,2014,return,,
Jan Cameron,F,6518,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
Jan Cameron,F,6518,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Jan Cameron,F,6518,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Jan Cameron,F,6518,Product 15,99,Clothes-Men,Melbourne,VIC,10,2014,return,,
Jan Cameron,F,6518,Product 15,99,Shoes,Sydney,NSW,10,2014,return,,
Jan Cameron,F,6518,Product 13,25,Shoes,Sydney,NSW,12,2014,return,,
Jan Cameron,F,6518,Product 141,64,Shoes,Sydney,NSW,12,2014,return,,
Tracey Reid,F,6525,Product 24,14.99,Shoes,Sydney,NSW,1,2014,new,,
Tracey Reid,F,6525,Product 4,19,Shoes,Sydney,NSW,1,2014,return,,
Tracey Reid,F,6525,Product 23,49,Bathroom,Sydney,NSW,2,2014,return,,
Tracey Reid,F,6525,Product 18,24,Shoes,Sydney,NSW,7,2014,return,,
Tracey Reid,F,6525,Product 59,20,Household,Sydney,NSW,7,2014,return,,
Tracey Reid,F,6525,Product 6,5,Shoes,Sydney,NSW,8,2014,return,,
Tracey Reid,F,6525,Product 22,28,Shoes,Sydney,NSW,8,2014,return,,
Tracey Reid,F,6525,Product 8,69,Outerwear,Sydney,NSW,10,2014,return,,
Tracey Reid,F,6525,Product 23,49,Bathroom,Sydney,NSW,12,2014,return,,
Deirdre Manning,F,6538,Product 8,69,Clothes-Men,Sydney,NSW,10,2014,new,,
Jennifer Langdon,F,6540,Product 2,39,Bathroom,Sydney,NSW,3,2014,new,,
Jennifer Langdon,F,6540,Product 5,35,Shoes,Sydney,NSW,6,2014,return,,
Jennifer Langdon,F,6540,Product 12,59,Bathroom,Sydney,NSW,10,2014,return,,
Stephen Terry,M,6555,Product 2,39,Shoes,Sydney,NSW,10,2014,new,,
Andrea Lee,F,6556,Product 33,6,Shoes,Sydney,NSW,6,2014,new,,
Andrea Lee,F,6556,Product 15,99,Household,Melbourne,VIC,6,2014,return,,
Andrea Lee,F,6556,Product 12,59,Household,Melbourne,VIC,6,2014,return,,
Andrea Lee,F,6556,Product 15,99,Household,Melbourne,VIC,6,2014,return,,
Andrea Lee,F,6556,Product 10,15,Shoes,Sydney,NSW,10,2014,return,,
Wanda Dyer,F,6559,Product 15,99,Clothes-Women,Sydney,NSW,9,2014,new,,
Wanda Dyer,F,6559,Product 23,49,Clothes-Women,Sydney,NSW,9,2014,return,,
Wanda Dyer,F,6559,Product 12,59,Clothes-Women,Sydney,NSW,10,2014,return,,
Wanda Dyer,F,6559,Product 18,24,Shoes,Sydney,NSW,10,2014,return,,
Wanda Dyer,F,6559,Product 7,9,Shoes,Sydney,NSW,10,2014,return,,
Wanda Dyer,F,6559,Product 4,19,Clothes-Women,Sydney,NSW,10,2014,return,,
Wanda Dyer,F,6559,Product 5,35,Clothes-Women,Sydney,NSW,10,2014,return,,
Wanda Dyer,F,6559,Product 15,99,Shoes,Sydney,NSW,10,2014,return,,
Molly Campbell,F,6565,Product 84,155,Household,Melbourne,VIC,8,2014,new,,
Molly Campbell,F,6565,Product 2,39,Bathroom,Melbourne,VIC,10,2014,return,,
Molly Campbell,F,6565,Product 18,24,Shoes,Sydney,NSW,10,2014,return,,
Molly Campbell,F,6565,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Sally Davidson,F,6577,Product 8,69,Bathroom,Brisbane,QLD,2,2014,new,,
Sally Davidson,F,6577,Product 79,60,Kitchen,Sydney,NSW,5,2014,return,,
Sally Davidson,F,6577,Product 16,29,Shoes,Sydney,NSW,10,2014,return,,
Deirdre Duncan,F,6601,Product 7,9,Shoes,Sydney,NSW,6,2014,new,,
Deirdre Duncan,F,6601,Product 2,39,Accessories,Brisbane,QLD,9,2014,return,,
Deirdre Duncan,F,6601,Product 86,449,Shoes,Sydney,NSW,10,2014,return,,
Deirdre Duncan,F,6601,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Deirdre Duncan,F,6601,Product 2,39,Clothes-Men,Brisbane,QLD,11,2014,return,,
Diana Parsons,F,6607,Product 19,89,Household,Sydney,NSW,3,2014,new,,
Diana Parsons,F,6607,Product 23,49,Shoes,Sydney,NSW,4,2014,return,,
Diana Parsons,F,6607,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Diana Parsons,F,6607,Product 16,29,Shoes,Sydney,NSW,11,2014,return,,
Diane Rutherford,F,6614,Product 57,10,Shoes,Sydney,NSW,6,2014,new,,
Diane Rutherford,F,6614,Product 9,98,Bathroom,Sydney,NSW,8,2014,return,,
Diane Rutherford,F,6614,Product 8,69,Bathroom,Sydney,NSW,10,2014,return,,
Hannah Dowd,F,6615,Product 23,49,Household,Melbourne,VIC,6,2014,new,,
Hannah Dowd,F,6615,Product 15,99,Clothes-Women,Melbourne,VIC,10,2014,return,,
Brian Vance,M,6667,Product 57,10,Accessories,Melbourne,VIC,10,2014,new,,
Penelope Clarkson,F,6683,Product 4,19,Shoes,Sydney,NSW,1,2014,new,,
Penelope Clarkson,F,6683,Product 13,25,Shoes,Sydney,NSW,2,2014,return,,
Penelope Clarkson,F,6683,Product 90,40,Household,Sydney,NSW,3,2014,return,,
Penelope Clarkson,F,6683,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Penelope Clarkson,F,6683,Product 115,36,Shoes,Sydney,NSW,10,2014,return,,
Sue Wilkins,F,6699,Product 10,15,Shoes,Sydney,NSW,1,2014,new,,
Sue Wilkins,F,6699,Product 2,39,Clothes-Women,Sydney,NSW,1,2014,return,,
Sue Wilkins,F,6699,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Sue Wilkins,F,6699,Product 2,39,Shoes,Sydney,NSW,11,2014,return,,
Lauren Langdon,F,6702,Product 12,59,Bathroom,Sydney,NSW,5,2014,new,,
Lauren Langdon,F,6702,Product 8,69,Shoes,Sydney,NSW,10,2014,return,,
Evan McDonald,M,6724,Product 140,209,Shoes,Sydney,NSW,10,2014,new,,
Evan McDonald,M,6724,Product 6,5,Shoes,Sydney,NSW,10,2014,return,,
Evan McDonald,M,6724,Product 23,49,Clothes-Women,Sydney,NSW,10,2014,return,,
Evan McDonald,M,6724,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Jessica Scott,F,6725,Product 16,29,Shoes,Sydney,NSW,1,2014,new,,
Jessica Scott,F,6725,Product 16,29,Shoes,Sydney,NSW,4,2014,return,,
Jessica Scott,F,6725,Product 23,49,Shoes,Sydney,NSW,4,2014,return,,
Jessica Scott,F,6725,Product 99,44.25,Shoes,Sydney,NSW,4,2014,return,,
Jessica Scott,F,6725,Product 17,149,Bathroom,Melbourne,VIC,4,2014,return,,
Jessica Scott,F,6725,Product 12,59,Household,Melbourne,VIC,10,2014,return,,
Jessica Scott,F,6725,Product 44,219,Household,Melbourne,VIC,11,2014,return,,
Natalie Vaughan,F,6729,Product 57,10,Shoes,Sydney,NSW,6,2014,new,,
Natalie Vaughan,F,6729,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Jane Murray,F,6738,Product 23,49,Shoes,Sydney,NSW,7,2014,new,,
Jane Murray,F,6738,Product 16,29,Shoes,Sydney,NSW,7,2014,return,,
Jane Murray,F,6738,Product 4,19,Shoes,Sydney,NSW,8,2014,return,,
Jane Murray,F,6738,Product 6,5,Shoes,Sydney,NSW,8,2014,return,,
Jane Murray,F,6738,Product 6,5,Shoes,Sydney,NSW,8,2014,return,,
Jane Murray,F,6738,Product 16,29,Shoes,Sydney,NSW,9,2014,return,,
Jane Murray,F,6738,Product 16,29,Shoes,Sydney,NSW,9,2014,return,,
Jane Murray,F,6738,Product 7,9,Shoes,Sydney,NSW,10,2014,return,,
Jane Murray,F,6738,Product 83,54,Shoes,Sydney,NSW,10,2014,return,,
Jane Murray,F,6738,Product 4,19,Shoes,Sydney,NSW,10,2014,return,,
Bernadette Gibson,F,6752,Product 23,49,Shoes,Sydney,NSW,2,2014,new,,
Bernadette Gibson,F,6752,Product 18,24,Household,Sydney,NSW,2,2014,return,,
Bernadette Gibson,F,6752,Product 23,49,Household,Sydney,NSW,3,2014,return,,
Bernadette Gibson,F,6752,Product 4,19,Shoes,Sydney,NSW,4,2014,return,,
Bernadette Gibson,F,6752,Product 16,29,Shoes,Sydney,NSW,5,2014,return,,
Bernadette Gibson,F,6752,Product 50,465,Kitchen,Sydney,NSW,5,2014,return,,
Bernadette Gibson,F,6752,Product 51,210,Kitchen,Sydney,NSW,5,2014,return,,
Bernadette Gibson,F,6752,Product 23,49,Shoes,Sydney,NSW,10,2014,return,,
Bernadette Gibson,F,6752,Product 8,69,Shoes,Sydney,NSW,12,2014,return,,
Grace Berry,F,6756,Product 42,139,Clothes-Women,Melbourne,VIC,1,2014,new,,
Grace Berry,F,6756,Product 15,99,Shoes,Sydney,NSW,4,2014,return,,
Grace Berry,F,6756,Product 2,39,Clothes-Men,Sydney,NSW,4,2014,return,,
Grace Berry,F,6756,Product 17,149,Shoes,Sydney,NSW,6,2014,return,,
Grace Berry,F,6756,Product 4,19,Bathroom,Melbourne,VIC,6,2014,return,,
Grace Berry,F,6756,Product 2,39,Shoes,Sydney,NSW,6,2014,return,,
Grace Berry,F,6756,Product 8,69,Shoes,Sydney,NSW,7,2014,return,,
Grace Berry,F,6756,Product 7,9,Shoes,Sydney,NSW,7,2014,return,,
Grace Berry,F,6756,Product 7,9,Shoes,Sydney,NSW,7,2014,return,,
Grace Berry,F,6756,Product 19,89,Shoes,Sydney,NSW,7,2014,return,,
Grace Berry,F,6756,Product 5,35,Household,Melbourne,VIC,7,2014,return,,
Grace Berry,F,6756,Product 7,9,Shoes,Sydney,NSW,7,2014,return,,
Grace Berry,F,6756,Product 19,89,Shoes,Sydney,NSW,8,2014,return,,
Grace Berry,F,6756,Product 19,89,Shoes,Sydney,NSW,8,2014,return,,
Grace Berry,F,6756,Product 116,7,Shoes,Sydney,NSW,9,2014,return,,
Grace Berry,F,6756,Product 16,29,Shoes,Sydney,NSW,9,2014,return,,
Grace Berry,F,6756,Product 75,90,Household,Melbourne,VIC,9,2014,return,,
Grace Berry,F,6756,Product 11,119,Shoes,Sydney,NSW,10,2014,return,,
Grace Berry,F,6756,Product 13,25,Shoes,Sydney,NSW,10,2014,return,,
Grace Berry,F,6756,Product 53,24.95,Shoes,Sydney,NSW,11,2014,return,,
